CIK,Company_Names,Form_Type,Date_Filed,Filename,year,quarter
320193,APPLE INC,4,2014-09-23,"edgar/data/320193/0001181431-14-032544.txt
",2014,QTR3
320193,APPLE INC,8-K,2014-07-17,"edgar/data/320193/0001193125-14-271698.txt
",2014,QTR3
320193,APPLE INC,8-K,2014-07-22,"edgar/data/320193/0001193125-14-275598.txt
",2014,QTR3
320193,APPLE INC,8-K,2014-07-23,"edgar/data/320193/0001193125-14-277193.txt
",2014,QTR3
320193,APPLE INC,10-K,2014-10-27,"edgar/data/320193/0001193125-14-383437.txt
",2014,QTR4
320193,APPLE INC,424B2,2014-11-04,"edgar/data/320193/0001193125-14-394996.txt
",2014,QTR4
320193,APPLE INC,424B2,2014-11-05,"edgar/data/320193/0001193125-14-398779.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-17,"edgar/data/320193/0001181431-14-034485.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-17,"edgar/data/320193/0001181431-14-034486.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-17,"edgar/data/320193/0001181431-14-034487.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-21,"edgar/data/320193/0001181431-14-034618.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-21,"edgar/data/320193/0001181431-14-034619.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-21,"edgar/data/320193/0001181431-14-034620.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-21,"edgar/data/320193/0001181431-14-034621.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-21,"edgar/data/320193/0001181431-14-034622.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-21,"edgar/data/320193/0001181431-14-034623.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-21,"edgar/data/320193/0001181431-14-034624.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-21,"edgar/data/320193/0001181431-14-034625.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-23,"edgar/data/320193/0001181431-14-034755.txt
",2014,QTR4
320193,APPLE INC,4,2014-10-31,"edgar/data/320193/0001181431-14-035179.txt
",2014,QTR4
320193,APPLE INC,4,2014-11-07,"edgar/data/320193/0001181431-14-035942.txt
",2014,QTR4
320193,APPLE INC,4,2014-11-21,"edgar/data/320193/0001181431-14-037066.txt
",2014,QTR4
320193,APPLE INC,4,2014-11-25,"edgar/data/320193/0001181431-14-037340.txt
",2014,QTR4
320193,APPLE INC,4,2014-12-23,"edgar/data/320193/0001181431-14-039555.txt
",2014,QTR4
320193,APPLE INC,8-A12B,2014-11-12,"edgar/data/320193/0001193125-14-409218.txt
",2014,QTR4
320193,APPLE INC,8-K,2014-10-20,"edgar/data/320193/0001193125-14-376361.txt
",2014,QTR4
320193,APPLE INC,8-K,2014-11-10,"edgar/data/320193/0001193125-14-406296.txt
",2014,QTR4
320193,APPLE INC,CERTNYS,2014-11-13,"edgar/data/320193/9999999997-14-015004.txt
",2014,QTR4
320193,APPLE INC,FWP,2014-11-04,"edgar/data/320193/0001193125-14-395979.txt
",2014,QTR4
320193,APPLE INC,NO ACT,2014-12-04,"edgar/data/320193/9999999997-14-015701.txt
",2014,QTR4
320193,APPLE INC,NO ACT,2014-12-11,"edgar/data/320193/9999999997-14-016001.txt
",2014,QTR4
320193,APPLE INC,NO ACT,2014-12-29,"edgar/data/320193/9999999997-15-000139.txt
",2014,QTR4
320193,APPLE INC,NO ACT,2014-12-30,"edgar/data/320193/9999999997-15-000140.txt
",2014,QTR4
320193,APPLE INC,10-Q,2015-01-28,"edgar/data/320193/0001193125-15-023697.txt
",2015,QTR1
320193,APPLE INC,3,2015-01-30,"edgar/data/320193/0001181431-15-001700.txt
",2015,QTR1
320193,APPLE INC,424B2,2015-02-02,"edgar/data/320193/0001193125-15-028777.txt
",2015,QTR1
320193,APPLE INC,424B2,2015-02-03,"edgar/data/320193/0001193125-15-031599.txt
",2015,QTR1
320193,APPLE INC,4,2015-01-02,"edgar/data/320193/0001181431-15-000052.txt
",2015,QTR1
320193,APPLE INC,4,2015-01-27,"edgar/data/320193/0001181431-15-001513.txt
",2015,QTR1
320193,APPLE INC,4,2015-02-03,"edgar/data/320193/0001181431-15-001898.txt
",2015,QTR1
320193,APPLE INC,4,2015-02-03,"edgar/data/320193/0001181431-15-001900.txt
",2015,QTR1
320193,APPLE INC,4,2015-02-03,"edgar/data/320193/0001181431-15-001901.txt
",2015,QTR1
320193,APPLE INC,4,2015-02-03,"edgar/data/320193/0001181431-15-001902.txt
",2015,QTR1
320193,APPLE INC,4,2015-02-03,"edgar/data/320193/0001181431-15-001903.txt
",2015,QTR1
320193,APPLE INC,4,2015-02-03,"edgar/data/320193/0001181431-15-001906.txt
",2015,QTR1
320193,APPLE INC,4,2015-02-03,"edgar/data/320193/0001181431-15-001907.txt
",2015,QTR1
320193,APPLE INC,4,2015-02-18,"edgar/data/320193/0001181431-15-002743.txt
",2015,QTR1
320193,APPLE INC,4,2015-02-20,"edgar/data/320193/0001181431-15-002943.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-06,"edgar/data/320193/0001181431-15-004300.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-11,"edgar/data/320193/0001181431-15-004514.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-12,"edgar/data/320193/0001181431-15-004545.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-12,"edgar/data/320193/0001181431-15-004546.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-12,"edgar/data/320193/0001181431-15-004547.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-12,"edgar/data/320193/0001181431-15-004548.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-12,"edgar/data/320193/0001181431-15-004549.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-12,"edgar/data/320193/0001181431-15-004550.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-17,"edgar/data/320193/0001181431-15-004784.txt
",2015,QTR1
320193,APPLE INC,4,2015-03-20,"edgar/data/320193/0001181431-15-004959.txt
",2015,QTR1
320193,APPLE INC,8-K,2015-01-27,"edgar/data/320193/0001193125-15-021857.txt
",2015,QTR1
320193,APPLE INC,8-K,2015-01-28,"edgar/data/320193/0001193125-15-023732.txt
",2015,QTR1
320193,APPLE INC,8-K,2015-02-09,"edgar/data/320193/0001193125-15-039270.txt
",2015,QTR1
320193,APPLE INC,8-K,2015-03-13,"edgar/data/320193/0001104659-15-019336.txt
",2015,QTR1
320193,APPLE INC,DEF 14A,2015-01-22,"edgar/data/320193/0001193125-15-017607.txt
",2015,QTR1
320193,APPLE INC,DEFA14A,2015-01-22,"edgar/data/320193/0001193125-15-017614.txt
",2015,QTR1
320193,APPLE INC,FWP,2015-02-03,"edgar/data/320193/0001193125-15-030106.txt
",2015,QTR1
